clip_id,track_number,title,artist,album,segmentStart,segmentEnd
13573,3,lachrymaepavanjohndowlandsetbywilliamrandall,junghaekim,thevirginalists,117,146
13574,3,lachrymaepavanjohndowlandsetbywilliamrandall,junghaekim,thevirginalists,146,175
13578,3,lachrymaepavanjohndowlandsetbywilliamrandall,junghaekim,thevirginalists,262,291
13582,3,landoflincoln,williambrooks,silentwings,30,59
13583,3,landoflincoln,williambrooks,silentwings,59,88
13585,3,landoflincoln,williambrooks,silentwings,117,146
13586,3,landoflincoln,williambrooks,silentwings,146,175
13587,3,landoflincoln,williambrooks,silentwings,175,204
13588,3,laudatedominumrv600allegro,laserenissima,vivaldimusicforthechapelofthepieta,0,29
13589,3,laudatedominumrv600allegro,laserenissima,vivaldimusicforthechapelofthepieta,30,59
13591,3,laudatedominumrv600allegro,laserenissima,vivaldimusicforthechapelofthepieta,88,117
13593,3,lejardinderospsyche,janlathamkoenig,francksymphonyindminorandpsyche,0,29
13595,3,lejardinderospsyche,janlathamkoenig,francksymphonyindminorandpsyche,59,88
13597,3,lejardinderospsyche,janlathamkoenig,francksymphonyindminorandpsyche,117,146
13598,3,lejardinderospsyche,janlathamkoenig,francksymphonyindminorandpsyche,146,175
13600,3,lejardinderospsyche,janlathamkoenig,francksymphonyindminorandpsyche,204,233
13603,3,leaveme,hybris,thefirstwords,59,88
13604,3,leaveme,hybris,thefirstwords,88,117
13606,3,leaveme,hybris,thefirstwords,146,175
13607,3,leaveme,hybris,thefirstwords,175,204
13609,3,lessofyouclayne,magnatunecom,magnatuneattheccsalon,0,29
13611,3,lessofyouclayne,magnatunecom,magnatuneattheccsalon,59,88
13612,3,lessofyouclayne,magnatunecom,magnatuneattheccsalon,88,117
13613,3,lessofyouclayne,magnatunecom,magnatuneattheccsalon,117,146
13614,3,lessofyouclayne,magnatunecom,magnatuneattheccsalon,146,175
13615,3,lessofyouclayne,magnatunecom,magnatuneattheccsalon,175,204
13617,3,lessofyouclayne,magnatunecom,magnatuneattheccsalon,233,262
13618,3,lienky,strojovna07,switchonswitchoff,0,29
13619,3,lienky,strojovna07,switchonswitchoff,30,59
13621,3,lienky,strojovna07,switchonswitchoff,88,117
13624,3,lienky,strojovna07,switchonswitchoff,175,204
13628,3,lilldevil,mrdc,plethora,30,59
13630,3,lilldevil,mrdc,plethora,88,117
13632,3,lilldevil,mrdc,plethora,146,175
13633,3,lilldevil,mrdc,plethora,175,204
13634,3,lilldevil,mrdc,plethora,204,233
13635,3,lilldevil,mrdc,plethora,233,262
13636,3,lindenflowersandcarnations,hanschristian,phantoms,0,29
13637,3,lindenflowersandcarnations,hanschristian,phantoms,30,59
13638,3,lindenflowersandcarnations,hanschristian,phantoms,59,88
13643,3,lindenflowersandcarnations,hanschristian,phantoms,204,233
13644,3,liquidsun,ammonite,reconnection,0,29
13646,3,liquidsun,ammonite,reconnection,59,88
13648,3,liquidsun,ammonite,reconnection,117,146
13649,3,liquidsun,ammonite,reconnection,146,175
13651,3,liquidsun,ammonite,reconnection,204,233
13653,3,liquidsun,ammonite,reconnection,262,291
13654,3,liquidsun,ammonite,reconnection,291,320
13655,3,liquidsun,ammonite,reconnection,320,349
13657,3,llamamia,falik,theballadofelefe,0,29
13660,3,llamamia,falik,theballadofelefe,88,117
13661,3,llamamia,falik,theballadofelefe,117,146
13663,3,llamamia,falik,theballadofelefe,175,204
13664,3,llamamia,falik,theballadofelefe,204,233
13666,3,llamamia,falik,theballadofelefe,262,291
13667,3,longgone,seismicanamoly,deadmanshand,0,29
13668,3,longgone,seismicanamoly,deadmanshand,30,59
13669,3,longgone,seismicanamoly,deadmanshand,59,88
13670,3,longgone,seismicanamoly,deadmanshand,88,117
13671,3,longgone,seismicanamoly,deadmanshand,117,146
13672,3,longgone,seismicanamoly,deadmanshand,146,175
13674,3,longgone,seismicanamoly,deadmanshand,204,233
13679,3,longtriptoevaporate,liquidzen,seventythree,59,88
13682,3,longtriptoevaporate,liquidzen,seventythree,146,175
13683,3,longtriptoevaporate,liquidzen,seventythree,175,204
13687,3,longing,jeffwahl,meditativeguitar,30,59
13688,3,longing,jeffwahl,meditativeguitar,59,88
13691,3,longing,jeffwahl,meditativeguitar,146,175
13694,3,lostorfound,robcostlow,sophomorejinx,0,29
13696,3,lostorfound,robcostlow,sophomorejinx,59,88
13697,3,lostorfound,robcostlow,sophomorejinx,88,117
13699,3,lostorfound,robcostlow,sophomorejinx,146,175
13700,3,lostorfound,robcostlow,sophomorejinx,175,204
13703,3,lovebirdfeaturinglisadebenedictisbycallmeyang,lisadebenedictis,mixterone,0,29
13706,3,lovebirdfeaturinglisadebenedictisbycallmeyang,lisadebenedictis,mixterone,88,117
13707,3,lovebirdfeaturinglisadebenedictisbycallmeyang,lisadebenedictis,mixterone,117,146
13709,3,lovebirdfeaturinglisadebenedictisbycallmeyang,lisadebenedictis,mixterone,175,204
13711,3,lovebirdfeaturinglisadebenedictisbycallmeyang,lisadebenedictis,mixterone,233,262
13713,3,lovebirdfeaturinglisadebenedictisbycallmeyang,lisadebenedictis,mixterone,291,320
13715,3,lovebirdfeaturinglisadebenedictisbycallmeyang,lisadebenedictis,mixterone,349,378
13716,3,lovebirdfeaturinglisadebenedictisbycallmeyang,lisadebenedictis,mixterone,378,407
13717,3,lunarsheen,clairefitch,ambiencellist,0,29
13718,3,lunarsheen,clairefitch,ambiencellist,30,59
13722,3,lunarsheen,clairefitch,ambiencellist,146,175
13724,3,lydfabrikk,memoriesoftomorrow,waitingfordawn,0,29
13725,3,lydfabrikk,memoriesoftomorrow,waitingfordawn,30,59
13726,3,lydfabrikk,memoriesoftomorrow,waitingfordawn,59,88
13728,3,lydfabrikk,memoriesoftomorrow,waitingfordawn,117,146
13729,3,lydfabrikk,memoriesoftomorrow,waitingfordawn,146,175
13730,3,lydfabrikk,memoriesoftomorrow,waitingfordawn,175,204
13734,3,lynchslaw,thursdaygroup,firstalbum,30,59
13735,3,lynchslaw,thursdaygroup,firstalbum,59,88
13737,3,lynchslaw,thursdaygroup,firstalbum,117,146
13739,3,lynchslaw,thursdaygroup,firstalbum,175,204
13740,3,lynchslaw,thursdaygroup,firstalbum,204,233
13741,3,marchthirtyonefallingyou,magnatune,relaxationspa,0,29
13742,3,marchthirtyonefallingyou,magnatune,relaxationspa,30,59
13743,3,marchthirtyonefallingyou,magnatune,relaxationspa,59,88
13744,3,marchthirtyonefallingyou,magnatune,relaxationspa,88,117
13747,3,marchthirtyonefallingyou,magnatune,relaxationspa,175,204
13748,3,marchthirtyonefallingyou,magnatune,relaxationspa,204,233
13749,3,marchthirtyonefallingyou,magnatune,relaxationspa,233,262
13750,3,marchthirtyonefallingyou,magnatune,relaxationspa,262,291
13752,3,marchthirtyonefallingyou,magnatune,relaxationspa,320,349
13756,3,marionasgerau,jamesedwards,canarios,30,59
13757,3,marionasgerau,jamesedwards,canarios,59,88
13758,3,marionasgerau,jamesedwards,canarios,88,117
13759,3,marionasgerau,jamesedwards,canarios,117,146
13760,3,masmoudi84,solace,rhythmofthedance,0,29
13762,3,masmoudi84,solace,rhythmofthedance,59,88
13764,3,masmoudi84,solace,rhythmofthedance,117,146
13767,3,masmoudi84,solace,rhythmofthedance,204,233
13769,3,masmoudi84,solace,rhythmofthedance,262,291
13772,3,masterofmasters,indidginus,seismic,59,88
13773,3,masterofmasters,indidginus,seismic,88,117
13774,3,masterofmasters,indidginus,seismic,117,146
13776,3,masterofmasters,indidginus,seismic,175,204
13777,3,masterofmasters,indidginus,seismic,204,233
13778,3,masterofmasters,indidginus,seismic,233,262
13782,3,masterofmasters,indidginus,seismic,349,378
13783,3,masterofmasters,indidginus,seismic,378,407
13787,3,meow,professorarmchair,toomuchmustard,59,88
13788,3,meow,professorarmchair,toomuchmustard,88,117
13790,3,meow,professorarmchair,toomuchmustard,146,175
13791,3,meow,professorarmchair,toomuchmustard,175,204
13792,3,mediaabduction,psychokinetics,sevenleagueboots,0,29
13793,3,meditation3,satori,soundsformeditation,0,29
13794,3,meditation3,satori,soundsformeditation,30,59
13795,3,meditation3,satori,soundsformeditation,59,88
13796,3,meditation3,satori,soundsformeditation,88,117
13797,3,meditation3,satori,soundsformeditation,117,146
13798,3,meditation3,satori,soundsformeditation,146,175
13799,3,meditation3,satori,soundsformeditation,175,204
13800,3,meditation3,satori,soundsformeditation,204,233
13801,3,meditation3,satori,soundsformeditation,233,262
13802,3,meditation3,satori,soundsformeditation,262,291
13803,3,meditation3,satori,soundsformeditation,291,320
13805,3,meditation3,satori,soundsformeditation,349,378
13809,3,melodymelody,droptrio,bigdipper,0,29
13810,3,melodymelody,droptrio,bigdipper,30,59
13812,3,melodymelody,droptrio,bigdipper,88,117
13814,3,melodymelody,droptrio,bigdipper,146,175
13815,3,melodymelody,droptrio,bigdipper,175,204
13818,3,melodymelody,droptrio,bigdipper,262,291
13821,3,mendota,daccrowell,themechanismofstarlight,30,59
13823,3,mendota,daccrowell,themechanismofstarlight,88,117
13825,3,mendota,daccrowell,themechanismofstarlight,146,175
13827,3,mendota,daccrowell,themechanismofstarlight,204,233
13828,3,mendota,daccrowell,themechanismofstarlight,233,262
13829,3,mendota,daccrowell,themechanismofstarlight,262,291
13830,3,mendota,daccrowell,themechanismofstarlight,291,320
13832,3,mendota,daccrowell,themechanismofstarlight,349,378
13833,3,mendota,daccrowell,themechanismofstarlight,378,407
13834,3,mendota,daccrowell,themechanismofstarlight,407,436
13835,3,mendota,daccrowell,themechanismofstarlight,436,465
13837,3,mendota,daccrowell,themechanismofstarlight,494,523
13838,3,mendota,daccrowell,themechanismofstarlight,523,552
13840,3,mendota,daccrowell,themechanismofstarlight,581,610
13842,3,mendota,daccrowell,themechanismofstarlight,639,668
13845,3,mendota,daccrowell,themechanismofstarlight,726,755
13846,3,mendota,daccrowell,themechanismofstarlight,755,784
13847,3,mendota,daccrowell,themechanismofstarlight,784,813
13848,3,mendota,daccrowell,themechanismofstarlight,813,842
13849,3,mendota,daccrowell,themechanismofstarlight,842,871
13850,3,mendota,daccrowell,themechanismofstarlight,871,900
13851,3,mendota,daccrowell,themechanismofstarlight,900,929
13852,3,mendota,daccrowell,themechanismofstarlight,929,958
13853,3,mendota,daccrowell,themechanismofstarlight,958,987
13855,3,mendota,daccrowell,themechanismofstarlight,1016,1045
13856,3,mendota,daccrowell,themechanismofstarlight,1045,1074
13857,3,mendota,daccrowell,themechanismofstarlight,1074,1103
13858,3,mendota,daccrowell,themechanismofstarlight,1103,1132
13860,3,mendota,daccrowell,themechanismofstarlight,1161,1190
13865,3,mendota,daccrowell,themechanismofstarlight,1306,1335
13867,3,mendota,daccrowell,themechanismofstarlight,1364,1393
13871,3,metallictyrants,skitzo,heavyshit,0,29
13872,3,metallictyrants,skitzo,heavyshit,30,59
13873,3,metallictyrants,skitzo,heavyshit,59,88
13875,3,metallictyrants,skitzo,heavyshit,117,146
13876,3,metallictyrants,skitzo,heavyshit,146,175
13878,3,metallictyrants,skitzo,heavyshit,204,233
13879,3,metallictyrants,skitzo,heavyshit,233,262
13881,3,metallictyrants,skitzo,heavyshit,291,320
13883,3,metallictyrants,skitzo,heavyshit,349,378
13884,3,michaelmasleykubrickstube,magnatunecompilation,worldfusion,0,29
13887,3,michaelmasleykubrickstube,magnatunecompilation,worldfusion,88,117
13889,3,michaelmasleykubrickstube,magnatunecompilation,worldfusion,146,175
13890,3,midnightrun,christopherofthewolves,spheres,0,29
13891,3,midnightrun,christopherofthewolves,spheres,30,59
13893,3,midnightrun,christopherofthewolves,spheres,88,117
13896,3,midnightrun,christopherofthewolves,spheres,175,204
13899,3,midnightrun,christopherofthewolves,spheres,262,291
13901,3,midnightrun,christopherofthewolves,spheres,320,349
13902,3,midnightrun,christopherofthewolves,spheres,349,378
13904,3,midnightrun,christopherofthewolves,spheres,407,436
13905,3,midnightrun,christopherofthewolves,spheres,436,465
13907,3,mirieitis,shirakammen,thealmanac,30,59
13910,3,mirieitis,shirakammen,thealmanac,117,146
13912,3,mirieitis,shirakammen,thealmanac,175,204
13914,3,mirieitis,shirakammen,thealmanac,233,262
13918,3,missioncreep,johnjackson,badthingshappenallthetime,0,29
13919,3,missioncreep,johnjackson,badthingshappenallthetime,30,59
13921,3,missioncreep,johnjackson,badthingshappenallthetime,88,117
13922,3,missioncreep,johnjackson,badthingshappenallthetime,117,146
13925,3,missioncreep,johnjackson,badthingshappenallthetime,204,233
13926,3,mist,jeffwahl,guitarscapes,0,29
13927,3,mkultra,rebelrebel,explodeintospace,0,29
13928,3,mkultra,rebelrebel,explodeintospace,30,59
13929,3,mkultra,rebelrebel,explodeintospace,59,88
13932,3,mkultra,rebelrebel,explodeintospace,146,175
13933,3,mkultra,rebelrebel,explodeintospace,175,204
13934,3,mkultra,rebelrebel,explodeintospace,204,233
13941,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,30,59
13942,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,59,88
13944,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,117,146
13945,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,146,175
13946,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,175,204
13947,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,204,233
13948,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,233,262
13949,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,262,291
13950,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,291,320
13951,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,320,349
13953,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,378,407
13955,3,mnemonicharmonics,jamiejanoverandmichaelmasley,allstringsconsidered,436,465
13956,3,monsters,bethquist,silver,0,29
13958,3,monsters,bethquist,silver,59,88
13960,3,monsters,bethquist,silver,117,146
13962,3,monsters,bethquist,silver,175,204
13963,3,monsters,bethquist,silver,204,233
13964,3,monsters,bethquist,silver,233,262
13965,3,monsters,bethquist,silver,262,291
13966,3,monsters,bethquist,silver,291,320
13969,3,moroccan,thursdaygroup,unclemean,59,88
13972,3,moroccan,thursdaygroup,unclemean,146,175
13973,3,moroccan,thursdaygroup,unclemean,175,204
13981,3,mtfuji,stargarden,ambientexcursions,0,29
13983,3,mtfuji,stargarden,ambientexcursions,59,88
13985,3,mtfuji,stargarden,ambientexcursions,117,146
13986,3,mtfuji,stargarden,ambientexcursions,146,175
13989,3,mtfuji,stargarden,ambientexcursions,233,262
13990,3,mtfuji,stargarden,ambientexcursions,262,291
13991,3,mtfuji,stargarden,ambientexcursions,291,320
13992,3,mtfuji,stargarden,ambientexcursions,320,349
13997,3,mtfuji,stargarden,ambientexcursions,465,494
13998,3,mtfuji,stargarden,ambientexcursions,494,523
14001,3,mtfuji,stargarden,ambientexcursions,581,610
14002,3,mtfuji,stargarden,ambientexcursions,610,639
14006,3,musictolookforsomethinglostby,michaelmasley,mysteryrepeatsitself,30,59
14007,3,musictolookforsomethinglostby,michaelmasley,mysteryrepeatsitself,59,88
14008,3,musictolookforsomethinglostby,michaelmasley,mysteryrepeatsitself,88,117
14009,3,musictolookforsomethinglostby,michaelmasley,mysteryrepeatsitself,117,146
14012,3,musictolookforsomethinglostby,michaelmasley,mysteryrepeatsitself,204,233
14013,3,musictolookforsomethinglostby,michaelmasley,mysteryrepeatsitself,233,262
14014,3,musictolookforsomethinglostby,michaelmasley,mysteryrepeatsitself,262,291
14018,3,musictolookforsomethinglostby,michaelmasley,mysteryrepeatsitself,378,407
14021,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,59,88
14023,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,117,146
14024,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,146,175
14025,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,175,204
14026,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,204,233
14028,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,262,291
14030,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,320,349
14031,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,349,378
14032,3,musictolookforsomethinglostby,michaelmasley,cymbalomsolos,378,407
14034,3,mymommatoldme,jag,jukejointboogie,30,59
14035,3,mymommatoldme,jag,jukejointboogie,59,88
14036,3,mymommatoldme,jag,jukejointboogie,88,117
14037,3,myplaceinyou,shanejackman,sanctuary,0,29
14038,3,myplaceinyou,shanejackman,sanctuary,30,59
14039,3,myplaceinyou,shanejackman,sanctuary,59,88
14041,3,myplaceinyou,shanejackman,sanctuary,117,146
14042,3,myplaceinyou,shanejackman,sanctuary,146,175
14045,3,myplaceinyou,shanejackman,sanctuary,233,262
14046,3,myriad,indidginus,sinelanguage,0,29
14048,3,myriad,indidginus,sinelanguage,59,88
14051,3,myriad,indidginus,sinelanguage,146,175
14052,3,myriad,indidginus,sinelanguage,175,204
14053,3,myriad,indidginus,sinelanguage,204,233
14054,3,myriad,indidginus,sinelanguage,233,262
14055,3,myriad,indidginus,sinelanguage,262,291
14058,3,myriad,indidginus,sinelanguage,349,378
14059,3,myriad,indidginus,sinelanguage,378,407
14063,3,naivetehysteria,norinebraun,milestogo,59,88
14066,3,naivetehysteria,norinebraun,milestogo,146,175
14068,3,naivetehysteria,norinebraun,milestogo,204,233
14071,3,newfalikcity,falik,elvolution,30,59
14072,3,newfalikcity,falik,elvolution,59,88
14074,3,newfalikcity,falik,elvolution,117,146
14075,3,newfalikcity,falik,elvolution,146,175
14079,3,newfalikcity,falik,elvolution,262,291
14081,3,newfalikcity,falik,elvolution,320,349
14085,3,nightillusionsonepathrevealed,paulavgerinos,balancingspheres,59,88
14086,3,nightillusionsonepathrevealed,paulavgerinos,balancingspheres,88,117
14087,3,nightillusionsonepathrevealed,paulavgerinos,balancingspheres,117,146
14088,3,nightillusionsonepathrevealed,paulavgerinos,balancingspheres,146,175
14089,3,nightillusionsonepathrevealed,paulavgerinos,balancingspheres,175,204
14091,3,nightillusionsonepathrevealed,paulavgerinos,balancingspheres,233,262
14092,3,nightillusionsonepathrevealed,paulavgerinos,balancingspheres,262,291
14093,3,nightillusionsonepathrevealed,paulavgerinos,balancingspheres,291,320
14096,3,nimbus,indidginus,asabovesobelow,0,29
14097,3,nimbus,indidginus,asabovesobelow,30,59
14099,3,nimbus,indidginus,asabovesobelow,88,117
14100,3,nimbus,indidginus,asabovesobelow,117,146
14102,3,nimbus,indidginus,asabovesobelow,175,204
14104,3,nimbus,indidginus,asabovesobelow,233,262
14105,3,nimbus,indidginus,asabovesobelow,262,291
14106,3,nimbus,indidginus,asabovesobelow,291,320
14108,3,nimbus,indidginus,asabovesobelow,349,378
14114,3,noendinsight,rocketcityriot,middleagesuicide,59,88
14116,3,noendinsight,rocketcityriot,middleagesuicide,117,146
14117,3,noendinsight,rocketcityriot,middleagesuicide,146,175
14118,3,noendinsight,rocketcityriot,middleagesuicide,175,204
14121,3,noonewilleverknow,ehrenstarks,linesbuildwalls,0,29
14125,3,noonewilleverknow,ehrenstarks,linesbuildwalls,117,146
14126,3,noonewilleverknow,ehrenstarks,linesbuildwalls,146,175
14128,3,noonewilleverknow,ehrenstarks,linesbuildwalls,204,233
14129,3,noonewilleverknow,ehrenstarks,linesbuildwalls,233,262
14131,3,nocturneop72no1posthumousineminor,janinejohnson,chopinrecital,30,59
14133,3,nocturneop72no1posthumousineminor,janinejohnson,chopinrecital,88,117
14134,3,nocturneop72no1posthumousineminor,janinejohnson,chopinrecital,117,146
14138,3,norinebraunanimusdownandin,magnatune,redhatsummitcompilation,0,29
14139,3,norinebraunanimusdownandin,magnatune,redhatsummitcompilation,30,59
14140,3,norinebraunanimusdownandin,magnatune,redhatsummitcompilation,59,88
14141,3,norinebraunanimusdownandin,magnatune,redhatsummitcompilation,88,117
14144,3,norinebraunanimusdownandin,magnatune,redhatsummitcompilation,175,204
